Company Name,Sector,Market Cap,Stock P/E,Year,Revenue,Net Profit
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,Mar 2019,279.0,1.0
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,Mar 2020,264.0,1.0
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,Mar 2021,296.0,6.0
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,Mar 2022,456.0,11.0
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,Mar 2023,516.0,6.0
Universal Starch Chem Allied Ltd,Miscellaneous,70.8,7.74,TTM,516.0,9.0
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2012,0.18,0.04
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2013,0.29,0.11
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2014,0.2,0.04
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2015,0.24,0.05
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2016,0.2,0.03
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2017,0.22,0.03
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2018,0.23,0.05
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2019,0.19,0.02
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2020,0.21,0.03
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2021,0.22,0.03
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2022,0.26,0.1
Dhruva Capital Services Ltd,Finance,87.0,46.0,Mar 2023,0.25,0.06
Dhruva Capital Services Ltd,Finance,87.0,46.0,TTM,0.59,1.05
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2016,81.83,5.38
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2017,100.48,10.26
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2018,91.7,14.99
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2019,77.34,9.99
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2020,76.2,6.25
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2021,70.58,7.0
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2022,94.81,8.3
Vedavaag Systems Ltd,IT - Software,121.0,15.7,Mar 2023,84.14,7.93
Vedavaag Systems Ltd,IT - Software,121.0,15.7,TTM,85.14,7.72
Kirloskar Ferrous Industries Ltd,Steel,7716.0,21.1,Mar 2022,3748.0,300.0
Kirloskar Ferrous Industries Ltd,Steel,7716.0,21.1,Mar 2023,6417.0,437.0
Kirloskar Ferrous Industries Ltd,Steel,7716.0,21.1,TTM,6228.0,399.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2014,1096.0,261.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2015,1013.0,312.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2016,1218.0,340.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2017,1351.0,337.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2018,1497.0,357.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2019,2047.0,490.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2020,2474.0,633.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2021,1905.0,444.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2022,2662.0,539.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,Mar 2023,2628.0,571.0
Rites Ltd,Infrastructure Developers & Operators,12073.0,25.1,TTM,2491.0,516.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2018,101.0,7.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2019,129.0,19.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2020,139.0,20.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2021,193.0,30.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2022,250.0,40.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,Mar 2023,302.0,44.0
Sigachi Industries Ltd,Pharmaceuticals,1580.0,36.6,TTM,325.0,43.0
Techindia Nirman Ltd,Realty,21.5,,Mar 2012,23.61,0.11
Techindia Nirman Ltd,Realty,21.5,,Mar 2013,12.4,0.08
Techindia Nirman Ltd,Realty,21.5,,Mar 2014,0.0,-0.61
Techindia Nirman Ltd,Realty,21.5,,Mar 2015,0.0,2.24
Techindia Nirman Ltd,Realty,21.5,,Mar 2016,0.0,-0.2
Techindia Nirman Ltd,Realty,21.5,,Mar 2017,0.0,-0.33
Techindia Nirman Ltd,Realty,21.5,,Mar 2018,0.0,-0.29
Techindia Nirman Ltd,Realty,21.5,,Mar 2019,0.0,-0.25
Techindia Nirman Ltd,Realty,21.5,,Mar 2020,0.0,-0.6
Techindia Nirman Ltd,Realty,21.5,,Mar 2021,0.0,-0.47
Techindia Nirman Ltd,Realty,21.5,,Mar 2022,0.0,-0.53
Techindia Nirman Ltd,Realty,21.5,,Mar 2023,0.0,-0.35
Techindia Nirman Ltd,Realty,21.5,,TTM,0.0,-0.35
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2012,399.0,9.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2013,425.0,2.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2014,450.0,6.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2015,471.0,10.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2016,532.0,19.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2017,632.0,54.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2018,662.0,48.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2019,825.0,73.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2020,808.0,47.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2021,652.0,43.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2022,859.0,85.0
S P Apparels Ltd,Textiles,1523.0,19.7,Mar 2023,1078.0,83.0
S P Apparels Ltd,Textiles,1523.0,19.7,TTM,1066.0,77.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2012,121.0,-4.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2013,122.0,-3.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2014,132.0,-1.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2015,161.0,1.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2016,158.0,2.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2017,148.0,2.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2018,168.0,2.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2019,165.0,2.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2020,162.0,1.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2021,171.0,-2.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2022,226.0,5.0
Shetron Ltd,Packaging,92.1,14.7,Mar 2023,245.0,6.0
Shetron Ltd,Packaging,92.1,14.7,TTM,248.0,6.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,Mar 2019,502.0,49.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,Mar 2020,529.0,53.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,Mar 2021,811.0,70.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,Mar 2022,1074.0,152.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,Mar 2023,1602.0,217.0
Anupam Rasayan India Ltd,Chemicals,11321.0,63.3,TTM,1651.0,228.0
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2012,13.71,0.29
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2013,20.47,0.87
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2014,35.55,0.87
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2015,38.16,1.74
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2016,49.18,1.71
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2017,51.52,1.96
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2018,89.12,2.15
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2019,83.4,1.17
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2020,63.73,0.98
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2021,36.51,-5.17
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2022,22.68,-36.53
Ambition Mica Ltd,Miscellaneous,5.37,,Mar 2023,12.73,-1.06
Ambition Mica Ltd,Miscellaneous,5.37,,TTM,13.26,-3.06
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2012,2541.0,51.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2013,2594.0,66.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2014,2675.0,65.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2015,2713.0,45.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2016,2642.0,-23.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2017,2526.0,4.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2018,2775.0,50.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2019,3349.0,3.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2020,3135.0,72.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2021,2717.0,161.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2022,3058.0,94.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,Mar 2023,3730.0,236.0
Kirloskar Brothers Ltd,Capital Goods-Non Electrical Equipment,7052.0,23.3,TTM,3895.0,304.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Sep 2012,941.0,45.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Sep 2013,643.0,13.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Sep 2014,677.0,18.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2015,459.0,11.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2016,1086.0,35.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2017,1172.0,49.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2018,1520.0,84.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2019,1939.0,122.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2020,952.0,41.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2021,906.0,23.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2022,1491.0,74.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,Mar 2023,2324.0,162.0
Automotive Axles Ltd,Auto Ancillaries,3242.0,17.6,TTM,2465.0,184.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2012,170.0,-8.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2013,127.0,-1.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Jun 2014,119.0,-5.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Jun 2015,166.0,-5.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2016,130.0,4.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2017,110.0,-7.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2018,60.0,-19.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2019,71.0,-6.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2020,61.0,-63.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2021,86.0,-10.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2022,194.0,38.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,Mar 2023,93.0,-13.0
Lyka Labs Ltd,Pharmaceuticals,409.0,,TTM,91.0,-16.0
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2012,11.31,0.14
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2013,11.82,0.14
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2014,13.23,0.15
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2015,13.09,0.14
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2016,12.28,0.14
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2017,12.1,0.13
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2018,10.23,1.0
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2019,10.34,2.06
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2020,14.16,3.69
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2021,11.02,1.14
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2022,11.49,2.34
AAA Technologies Ltd,IT - Software,107.0,33.4,Mar 2023,19.28,2.87
AAA Technologies Ltd,IT - Software,107.0,33.4,TTM,25.23,3.21
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2012,12.0,1.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2013,7.0,1.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2014,22.0,1.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2015,30.0,2.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2016,42.0,2.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2017,34.0,2.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2018,22.0,1.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2019,46.0,4.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2020,63.0,7.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2021,80.0,12.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2022,98.0,17.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,Mar 2023,60.0,9.0
Sika Interplant Systems Ltd,Capital Goods-Non Electrical Equipment,603.0,50.5,TTM,76.0,13.0
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2015,0.65,0.15
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2016,0.52,0.4
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2018,0.36,0.22
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2019,0.6,0.17
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2020,0.4,0.06
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2021,0.48,0.16
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2022,0.41,0.14
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,Mar 2023,0.39,0.15
Krishna Capital _ Securities Ltd,Finance,5.18,34.5,TTM,0.39,0.15
Future Consumer Ltd,Trading,170.0,,Mar 2012,855.0,-54.0
Future Consumer Ltd,Trading,170.0,,Mar 2013,915.0,-68.0
Future Consumer Ltd,Trading,170.0,,Mar 2014,822.0,-15.0
Future Consumer Ltd,Trading,170.0,,Mar 2015,1312.0,-107.0
Future Consumer Ltd,Trading,170.0,,Mar 2016,1702.0,-111.0
Future Consumer Ltd,Trading,170.0,,Mar 2017,2116.0,-65.0
Future Consumer Ltd,Trading,170.0,,Mar 2018,3007.0,-31.0
Future Consumer Ltd,Trading,170.0,,Mar 2019,3881.0,-7.0
Future Consumer Ltd,Trading,170.0,,Mar 2020,4040.0,-217.0
Future Consumer Ltd,Trading,170.0,,Mar 2021,1185.0,-483.0
Future Consumer Ltd,Trading,170.0,,Mar 2022,1469.0,-450.0
Future Consumer Ltd,Trading,170.0,,Mar 2023,381.0,-335.0
Future Consumer Ltd,Trading,170.0,,TTM,355.0,-195.0
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2012,1.65,0.02
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2013,1.24,0.09
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2014,1.33,0.16
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2015,2.21,-0.08
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2016,1.1,0.21
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2017,0.95,-0.1
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2018,1.28,-0.24
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2019,1.99,0.23
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2020,4.12,-3.55
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2021,10.98,-2.97
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2022,22.6,-3.72
Moneyboxx Finance Ltd,Finance,682.0,934.0,Mar 2023,50.42,-6.8
Moneyboxx Finance Ltd,Finance,682.0,934.0,TTM,83.72,0.73
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2018,494.0,15.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2019,829.0,23.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2020,786.0,19.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2021,862.0,35.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2022,1094.0,39.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,Mar 2023,1075.0,27.0
Elin Electronics Ltd,Consumer Durables,734.0,52.9,TTM,998.0,14.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2012,96.0,2.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2013,96.0,3.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2014,105.0,1.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2015,129.0,-0.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2016,148.0,3.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2017,167.0,7.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2018,148.0,1.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2019,170.0,-1.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2020,139.0,1.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2021,121.0,-0.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2022,173.0,3.0
Beardsell Ltd,Plastic products,179.0,17.7,Mar 2023,220.0,8.0
Beardsell Ltd,Plastic products,179.0,17.7,TTM,223.0,10.0
Grand Foundry Ltd,Steel,23.0,,Mar 2012,2.66,-0.55
Grand Foundry Ltd,Steel,23.0,,Mar 2013,2.04,8.93
Grand Foundry Ltd,Steel,23.0,,Mar 2014,2.61,1.15
Grand Foundry Ltd,Steel,23.0,,Mar 2015,1.04,-2.32
Grand Foundry Ltd,Steel,23.0,,Mar 2016,2.24,-1.34
Grand Foundry Ltd,Steel,23.0,,Mar 2017,2.47,0.64
Grand Foundry Ltd,Steel,23.0,,Mar 2018,13.12,-0.05
Grand Foundry Ltd,Steel,23.0,,Mar 2019,25.57,-2.33
Grand Foundry Ltd,Steel,23.0,,Mar 2020,6.88,-2.04
Grand Foundry Ltd,Steel,23.0,,Mar 2021,1.06,-0.21
Grand Foundry Ltd,Steel,23.0,,Mar 2022,0.0,-0.21
Grand Foundry Ltd,Steel,23.0,,Mar 2023,0.1,-1.11
Grand Foundry Ltd,Steel,23.0,,TTM,0.1,-1.18
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2017,817.0,70.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2018,1180.0,83.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2019,1415.0,136.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2020,1568.0,90.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2021,1280.0,67.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2022,1813.0,75.0
Universal Cables Ltd,Cables,1796.0,17.8,Mar 2023,2202.0,118.0
Universal Cables Ltd,Cables,1796.0,17.8,TTM,2148.0,101.0
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2011,17.01,0.81
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2012,11.8,0.26
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2015,23.05,1.01
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2016,24.91,0.44
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2017,33.58,1.09
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2018,40.96,2.34
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2019,51.67,3.31
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2020,67.48,4.84
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2021,59.77,4.14
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2022,76.88,6.12
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,Mar 2023,92.58,4.54
Aakash Exploration Services Ltd,Oil Drill/Allied,116.0,26.9,TTM,86.13,4.33
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2012,52.0,38.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2013,63.0,46.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2014,75.0,58.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2015,76.0,58.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2016,78.0,70.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2017,107.0,86.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2018,111.0,100.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2019,116.0,98.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2020,118.0,80.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2021,137.0,96.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2022,125.0,97.0
IST Ltd,Auto Ancillaries,924.0,8.51,Mar 2023,121.0,82.0
IST Ltd,Auto Ancillaries,924.0,8.51,TTM,115.0,109.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2012,167.0,9.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2013,182.0,16.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2014,174.0,7.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2015,183.0,12.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2016,286.0,24.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2017,219.0,7.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2018,324.0,17.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2019,313.0,16.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2020,346.0,21.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2021,302.0,11.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2022,259.0,7.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,Mar 2023,284.0,13.0
Orient Ceratech Ltd,Capital Goods-Non Electrical Equipment,611.0,41.6,TTM,284.0,16.0
Mehta Securities Ltd,Finance,9.83,61.4,Dec 2011,205.15,-0.47
Mehta Securities Ltd,Finance,9.83,61.4,Dec 2012,499.24,0.08
Mehta Securities Ltd,Finance,9.83,61.4,Dec 2013,588.73,-0.06
Mehta Securities Ltd,Finance,9.83,61.4,Dec 2014,0.92,0.56
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2016,-1.13,-1.5
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2017,0.67,0.09
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2018,0.31,-0.22
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2019,-0.3,-0.74
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2020,0.16,-0.15
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2021,0.55,-0.15
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2022,-0.49,-0.88
Mehta Securities Ltd,Finance,9.83,61.4,Mar 2023,0.19,0.11
Mehta Securities Ltd,Finance,9.83,61.4,TTM,0.0,0.16
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2012,4853.0,751.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2013,6412.0,845.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2014,7599.0,819.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2015,8273.0,976.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2016,8424.0,831.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2017,9268.0,1308.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2018,9847.0,1634.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2019,10314.0,2342.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2020,9911.0,1497.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2021,11029.0,1721.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2022,12276.0,1783.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,Mar 2023,13316.0,1702.0
Godrej Consumer Products Ltd,FMCG,115694.0,63.0,TTM,13850.0,1750.0
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2012,0.42,2.02
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2013,0.08,-0.32
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2014,0.05,0.22
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2015,0.04,0.14
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2016,0.17,0.85
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2017,1.13,1.27
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2018,0.08,1.62
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2019,0.19,0.84
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2020,0.27,6.68
Manipal Finance Corporation Ltd,Finance,4.82,,Mar 2021,0.3,0.83
